corta,clave,descripcion,presentacion,tipo
608414249,060.841.4249,SUTURA CATGUT SIMPLE SIN AGUJA. LONGITUD DE LA HEBRA 135 A 150 CM. CALIBRE DE LA SUTURA 3-0. ENVASE CON 12 PIEZAS.,ENVASE CON 12 PIEZAS,True
SC-0000006,SC-0000006,"SUTURA POLIPROPILENO  DOBLE ARMADO, AGUJA REDONDA CARDIOVASCULAR CALIBRE 3-0  ENVASE CON 12 PIEZAS.",ENVACE CON 12 PIEZAS,True
SC-0000005,SC-0000005,SUTURA POLIPROPILENO DOBLE ARMADO CALIBRE  2-0.  ENVASE CON 12 PIEZAS.,ENVACE CON 12 PIEZAS,True
SC-0000004,SC-0000004,SUTURA POLIPROPILENO DOBLE ARMADO CALIBRE  4-0.  ENVASE CON 12 PIEZAS.,ENVACE CON 12 PIEZAS,True
SC-0000002,SC-0000002,SUTURA POLIPROPILENO DOBLE ARMADO CALIBRE  6-0.  ENVASE CON 12 PIEZAS.,ENVACE CON 12 PIEZAS,True
SC-0000003,SC-0000003,SUTURA SEDA  LIBRE NEGRA TRENZADA S/AGUJA LONG. DE LA HEBRA 75 CM. CALIBRE 0. SOBRE CON 7 A 12 HEBRAS. ENVASE CON 12 SOBRES.,ENVACE CON 12 PIEZAS,True
SC-0000001,SC-0000001,SUTURA SEDA  LIBRE NEGRA TRENZADA S/AGUJA LONG. DE LA HEBRA 75 CM. CALIBRE 2-0. SOBRE CON 7 A 12 HEBRAS. ENVASE CON 12 SOBRES.,ENVACE CON 12 PIEZAS,True
608411955,060.841.1955,SUTURA SEDA NEGRA TRENZADA CON AGUJA. LONGITUD DE LA HEBRA: 75 CM. CALIBRE DE LA SUTURA: 1-0. CARACTERÍSTICAS DE LA AGUJA: ½ CÍRCULO AHUSADA (25-26 MM). ENVASE CON 12 PIEZAS.,ENVASE CON 12 PIEZAS.,True
608410627,060.841.0627,SUTURA SEDA NEGRA TRENZADA CON AGUJA. LONGITUD DE LA HEBRA: 75 CM. CALIBRE DE LA SUTURA: 2-0. CARACTERÍSTICAS DE LA AGUJA: ½ CÍRCULO AHUSADA (25-26 MM). ENVASE CON 12 PIEZAS.,ENVASE CON 12 PIEZAS.,True
608410619,060.841.0619,SUTURA SEDA NEGRA TRENZADA CON AGUJA. LONGITUD DE LA HEBRA: 75 CM. CALIBRE DE LA SUTURA: 3-0. CARACTERÍSTICAS DE LA AGUJA: ½ CÍRCULO AHUSADA (25-26 MM). ENVASE CON 12 PIEZAS.,ENVASE CON 12 PIEZAS.,True
608410775,060.841.0775,SUTURA SEDA NEGRA TRENZADA S/AGUJA LONG. DE LA HEBRA 75 CM. CALIBRE 1. SOBRE CON 7 A 12 HEBRAS. ENVASE CON 12 SOBRES.,ENVASE CON 12 SOBRES.,True
608410767,060.841.0767,SUTURA SEDA NEGRA TRENZADA SIN AGUJA LONGITUD DE LA HEBRA 75 CM. CALIBRE DE LA SUTURA 1-0.SOBRE CON 12 HEBRAS.,SOBRE CON 7 A 12 HEBRAS. ENVASE CON 12 SOBRES.,True
608411948,060.841.1948,"SUTURA SEDA NEGRA TRENZADA, CON AGUJA LONGITUD DE LA HEBRA 75 CM. CALIBRE DE LA SUTURA 1-0 1/2 CIRCULO AHUSADA (35-37) MM. ENVASE CON 12 SOBRES.",ENVASE CON 12 PIEZAS.,True
608410643,060.841.0643,"SUTURA SEDA NEGRA TRENZADA, CON AGUJA LONGITUD DE LA HEBRA 75 CM. CALIBRE DE LA SUTURA 2-0 1/2 CIRCULO AHUSADA (35-37) MM. ENVASE CON 12 SOBRES.",ENVASE CON 12 PIEZAS.,True
608410833,060.841.0833,"SUTURA SINTETICA ABSORBIBLE POLIMERO ACIDO GLICOLICO TRENZADA CON AGUJA. LONGITUD DE LA HEBRA. 67-70 CM, CAL. 4-0, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (25-26 MM). ENVASE CON 12 PIEZAS.",ENVASE CON 12 PIEZAS,True
608410866,060.841.0866,"SUTURA SINTETICA ABSORBIBLE POLIMERO ACIDO GLICOLICO TRENZADA CON AGUJA. LONGITUD DE LA HEBRA. 67-70 CM, CALIBRE DE LA SUTURA 2-0, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (25-26 MM). ENVASE CON 12 PIEZAS.",ENVASE CON 12 PIEZAS,True
608410916,060.841.0916,"SUTURA SINTETICA ABSORBIBLE POLIMERO DE ACIDO GLICOLICO TRENZADA CON AGUJA. LONGITUD DE LA HEBRA. 67-70 CM, CALIBRE DE LA SUTURA 2-0, CARACTERISTICA DE LA AGUJA 1/2 CIRCULO AHUSADA (35-37 MM). ENVASE CON  12 PIEZAS.",ENVASE CON  12 PIEZAS.,True
608410031,060.841.0031,"SUTURA SINTETICA ABSORBIBLE POLIMERO DE ACIDO GLICOLICO TRENZADA CON AGUJA. LONH. HEBRA 45 CM. CAL. 5-0, CARACT. DE LA AGUJA 1/4 DE CIRCU,LO, DOBLE ARMADO ESPATULADA (6-8.73 MM). ENVASE CON 12 PIEZAS.",ENVASE CON 12 PIEZAS.,True
608410924,060.841.0924,SUTURA SINTETICA ABSORBIBLE POLIMERO DE ACIDO GLICOLICO TRENZADA CON AGUJA. LONH. HEBRA 67 CM. CAL. 4-0 CARACT. DE LA AGUJA 3/8 DE CIRCULO REVERSO CORTANTE (19-19.5 MM.) ENVASE CON 12 SOBRES.                                                                 ,ENVASE CON 12 PIEZAS       ,True
608410395,060.841.0395,SUTURA SINTETICA ABSORBIBLE POLIMERO DE ACIDO GLICOLICO TRENZADA CON AGUJA. LONH. HEBRA 67 CM. CAL. 5-0 CARACT. DE LA AGUJA 3/8 DE CIRCULO REVERSO CORTANTE (19-19.5 MM.) ENVASE CON 12 SOBRES.                                                                , ENVASE CON 12 PIEZAS.,True
608410445,060.841.0445,"SUTURA SINTÉTICA NO ABSORBIBLE MONOFILAMENTO DE NYLON, CON AGUJA LONGITUD DE LA HEBRA 45 CM.  CARACTERÍSTICAS DE LA AGUJA 3/8 DE CIRCULO REVERSO  CORTANTE (12 -13 MM). CAL. 5-0. ENVASE CON 12 PIEZAS.",ENVASE CON 12 PIEZAS,True
608410486,060.841.0486,"SUTURA SINTÉTICA NO ABSORBIBLE MONOFILAMENTO DE NYLON, CON AGUJA LONGITUD DE LA HEBRA 45 CM. CALIBRE DE LA SUTURA 2-0  CARACTERÍSTICAS DE LA AGUJA 3/8 DE CIRCULO CORTANTE (19 - 26 MM). ENVASE CON 12 PIEZAS.",ENVASE CON 12 PIEZAS,True
608410478,060.841.0478,"SUTURA SINTÉTICA NO ABSORBIBLE MONOFILAMENTO DE NYLON, CON AGUJA LONGITUD DE LA HEBRA 45 CM. CALIBRE DE LA SUTURA 3-0  CARACTERÍSTICAS DE LA AGUJA 3/8 DE CIRCULO CORTANTE (19 - 26 MM). ENVASE CON 12 PIEZAS.",ENVASE CON 12 PIEZAS,True
608410460,060.841.0460,"SUTURA SINTÉTICA NO ABSORBIBLE MONOFILAMENTO DE NYLON, CON AGUJA LONGITUD DE LA HEBRA 45 CM. CALIBRE DE LA SUTURA 4-0  CARACTERÍSTICAS DE LA AGUJA 3/8 DE CIRCULO REVERSO CORTANTE (12 - 13 MM). ENVASE CON 12 PIEZAS.",ENVASE CON 12 PIEZAS,True
608410197,060.841.0197,SUTURA SINTETICA NO ABSORBIBLE MONOFILAMNETO DE POLIPROPILENO CON AGUJA LONG. 45 CM CAL. 4-0.   ENVASE CON 12 PIEZAS.                                                                                                              ,ENVASE  CON 12 PIEZAS.              ,True
608413894,060.841.3894,"SUTURA SINTETICA NO ABSORBIBLE MONOFILAMNETO DE POLIPROPILENO CON AGUJA LONG. 45 CM., CAL. 0, CARACT. DE LA AGUJA 3/8 DE CIRCULO REVERSO CORTANTE (24-26 MM). ENVASE CON 12 PIEZAS.",PAQUETE,True
608412268,060.841.2268,"SUTURA SINTETICA NO ABSORBIBLE,  MONOFILAMENTO DE NYLON, CON AGUJA. LONGITUD DE LA HEBRA: 45 CM, CAL. 6-0, AGUJA 3/8 DE CIRCULO REVERSO CORTANTE ( 10-13 MM).  ENVASE CON 12 PIEZAS.                                       ",ENVASE CON 12 PIEZAS       ,True
608410858,060.841.0858,SUTURA SINTÉTICAS ABSORBIBLES POLÍMERO DE ÁCIDO GLICÓLICO TRENZADO CON AGUJA LONGITUD DE LA HEBRA : 67-70 CM. CALIBRE DE LA SUTURA :3-0 CARACTERÍSTICAS DE LA AGUJA:1/2 CÍRCULO AHUSADA (25-26 MM)            ENVASE CON 12 PIEZAS.           ,ENVASE CON 12 PIEZAS                  ,True
608410973,060.841.0973,SUTURA SINTÉTICAS ABSORBIBLES POLÍMERO DE ÁCIDO GLICÓLICO TRENZADO CON AGUJA. LONGITUD DE LA HEBRA : 67 CM. CALIBRE DE LA SUTURA :3-0 CARACTERÍSTICAS DE LA AGUJA:3/8 CÍRCULO REVERSO CORTANTE (24 MM).    ENVASE CON 12 PIEZAS.          ,ENVASE CON 12 PIEZAS       ,True
608410890,060.841.0890,"SUTURA Sintéticas absorbibles, polímero de ácido glicólico, trenzado, con aguja. Longitud de la hebra: 67-70 cm. Calibre de la sutura: 0 Características de la aguja: 1/2 círculo, ahusada (35-37 mm).   ENVASE CON 12 PIEZAS.",ENVASE CON 12 PIEZAS.,True
608410882,060.841.0882,"SUTURA Sintéticas absorbibles, polímero de ácido glicólico, trenzado, con aguja. Longitud de la hebra: 67-70 cm. Calibre de la sutura: 1 Características de la aguja: 1/2 círculo, ahusada (35-37 mm).   ENVASE CON 12 PIEZAS.", ENVASE CON 12 PIEZAS.,True
608410221,060.841.0221,SUTURA SINTÉTICAS NO ABSORBIBLES MONOFILAMENTO DE POLIPROPILENO CON AGUJA. LONGITUD DE LA HEBRA : 45 CM. CALIBRE DE LA SUTURA :2-0 CARACTERÍSTICAS DE LA AGUJA:3/8 DE CÍRCULO REVERSO CORTANTE (24-26 MM).        ENVASE CON 12 PIEZAS.                   ,ENVASE CON 12 PIEZAS        ,True
608410205,060.841.0205,SUTURA SINTÉTICAS NO ABSORBIBLES MONOFILAMENTO DE POLIPROPILENO CON AGUJA. LONGITUD DE LA HEBRA : 45 CM. CALIBRE DE LA SUTURA :3-0 CARACTERÍSTICAS DE LA AGUJA:3/8 DE CÍRCULO REVERSO CORTANTE (24-26 MM).      ENVASE CON 12 PIEZAS.                ,ENVASE CON 12 PIEZAS             ,True
5084,010.000.5084.00,TACROLIMUS. CAPSULAS. CADA CAPSULA CONTIENE: TACROLIMUS MONOHIDRATADO EQUIVALENTE A 1 MG DE TACROLIMUS. ENVASE CON 50 CAPSULAS.,ENVASE,False
3047,010.000.3047.00,"TAMOXIFENO, CITRATO DE DE 20 MG, TABLETA, ENVASE CON 14 TABLETAS.",ENVASE CON 14 TABLETAS.,False
5309,010.000.5309.00,TAMSULOSINA Cápsula de  liberación  prolongada 0.4 mg 10 cápsulas,Envase con 10 cápsulas.,False
5309.01,010.000.5309.01,TAMSULOSINA Cápsula de  liberación  prolongada 0.4 mg 20 cápsulas,Envase con 20 cápsulas. ,False
5309.02,010.000.5309.02,TAMSULOSINA Cápsula de  liberación  prolongada 0.4 mg 30 cápsulas, Envase con 30 cápsulas. ,False
608590501,060.859.0501,"TAPON LUER LOCK PARA CATÉTER DE DIÁLISIS PERITONEAL AMBULATORIA, DE PLÁSTICO. TIPO: TENCKHOFF. PIEZA.",PIEZA,True
608590550,060.859.0550,"TAPÓN LUER LOCK PROTECTOR CON SOLUCIÓN ANTISÉPTICA DE IODOPOVIDONA PARA PROTECCIÓN DEL EQUIPO DE TRANSFERENCIA, SISTEMA AUTOMÁTICO. PIEZA",PIEZA,True
608590097,060.859.0097,TAPON PARA SONDA FOLEY. DE PLÀSTICO DESECHABLES. PIEZA                                                                                                                                                                                                         ,PIEZA,True
608590519,060.859.0519,TAPONES LEER LOCK PARA CATÉTER DE HICKMAN PARA HEPARINIZACIÒN. ESTÈRIL Y DESECHABLE . PIEZA.                                                                                                                                                                   ,PIEZA,True
608690251,060.869.0251,TELA ADHESIVA DE ACETATO CON ADHESIVO EN UNA DE SUS  CARAS. LONGITUD 10 M . ANCHO 7.50 CM.    ENVASE CON 4 PIEZAS                                                                                                                                     ,ENVASE CON 4 PIEZAS           ,True
608690103,060.869.0103,TELA ADHESIVA DE ACETATO CON ADHESIVO EN UNA DE SUS CARAS. LONGITUD 10 M . ANCHO 1.25 CM. ENVASE CON 24 PIEZAS,ENVASE CON 24 PIEZAS                                                                                                                                                  ,True
608690152,060.869.0152,TELA ADHESIVA DE ACETATO CON ADHESIVO EN UNA DE SUS CARAS. LONGITUD 10 M . ANCHO 2.50 CM.      ENVASE CON 12 PIEZAS                                                                                                                            ,ENVASE CON 12 PIEZAS ,True
608690202,060.869.0202,TELA ADHESIVA. DE ACETATO CON ADHESIVO EN UNA DE SUS CARAS. LONGITUD 10 M ANCHO 5.00 CM.  ENVASE CON 6. PIEZAS.,ENVASE CON 6 PIEZAS,True
2542,010.000.2542.00,TELMISARTÁN–  HIDROCLOROTIAZIDA Tableta 80.0 mg/ 12.5 mg 14 tabletas,Envase con 14 tabletas. ,False
2540,010.000.2540.00,TELMISARTÁN Tableta 40 mg 30 tabletas,Envase con 30 tabletas. ,False
5117,010.000.5117.00,"TENECTEPLASA DE 50 MG (10,000 U), SOLUCIÓN INYECTABLE, ENVASE CON FRASCO ÁMPULA Y JERINGA PRELLENADA CON 10 ML DE AGUA INYECTABLE.",PIEZA,False
437,010.000.0437.00,TEOFILINA Comprimido ó  tableta o cápsula  de liberación  prolongada 100 mg. 20 Comprimidos ó  tabletas ó cápsulas  de liberación prolongada,Envase con 20 comprimidos o tabletas o cápsulas de liberación prolongada. ,False
5075,010.000.5075.00,TEOFILINA Elíxir 533 mg/100 ml Envase con 450 ml,Envase con 450 ml. y dosificador. ,False
438,010.000.0438.00,TERBUTALINA Polvo 0.5 mg/dosis Envase con inhalador para 200 dosis,Envase con inhalador para 200 dosis. ,False
432,010.000.0432.00,TERBUTALINA Solución inyectable 0.25 mg/ml 3 ampolletas,Envase con 3 ampolletas. ,False
433,010.000.0433.00,TERBUTALINA Tableta 5 mg 20 tabletas,Envase con 20 tabletas. ,False
5191,010.000.5191.00,TERLIPRESINA SOLUCIÓN INYECTABLE 1 MG/5 ML FRASCO ÁMPULA CON LIOFILIZADO Y UNA AMPOLLETA CON 5 ML DE DILUYENTE.,PIEZA,False
608790143,060.879.0143,TERMOMETRO CLÍNICO DE VIDRIO TRANSPARENTE CON MERCURIO QUÍMICAMENTE PURO ESCALA GRADUADA EN GRADOS CENTÍGRADOS (35.5º C A 41º C) CON SUBDIVISIONES EN DÉCIMAS DE GRADO. RECTAL.   PIEZA                                              ,PIEZA                          ,True
608790150,060.879.0150,"TERMOMETRO CLINICO DE VIDRIO TRANSPARENTE, CON MERCURIO QUIMICAMENTE PURO, ESCALA GRADUADA EN GRADOS CENTIGRADOS (35.5° A 41°) CON SUBDIVISIONES EN DECIMAS DE GRADOS. ORAL. PIEZA.", PIEZA.,True
4407,010.000.4407.00,TETRACAÍNA Solución  oftálmica 5 mg/ ml Gotero integral con 10 ml,Envase con gotero integral con 10 ml. ,False
1981,010.000.1981.00,TETRACICLINA Tableta o  cápsula 250 mg 10 tabletas o cápsulas,Envase con 10 tabletas o cápsulas. ,False
1022,010.000.1022.00,TIAMAZOL Tableta 5 mg 20 tabletas,Envase con 20 tabletas. ,False
5395,010.000.5395.00,TIAMINA Solución inyectable 500 mg 3 frascos ámpula,Envase con 3 frascos ámpula. ,False
2858,010.000.2858.00,TIMOLOL Solución  oftálmica 5 mg/ ml Gotero integral con 5 ml,Envase con gotero integral con 5 ml. ,False
SC-0000118,SC-0000118,TIMOLOL/DORZOLAMIDA GOTAS 5 MG/22.26 MG CADA ML CONTIENE 22.26 MG DE HIDROCLORUDO DE DORZOLAMIDA DE 20 MG Y 6.83 MG DE MALEATO DE TIMOLOL CORRESPONDIENTE A 5 MG DE TIMOLOL  ,PIEZA,False
221,040.000.0221.00,TIOPENTAL SÓDICO Solución  inyectable 0.5 g/20 ml Frasco ámpula y diluyente  con 20 ml,Envase con frasco ámpula y diluyente con 20 ml. ,False
2263,010.000.2263.00,"TIOTROPIO, BROMURO  DE Cápsula 18 microgramo 30 cápsulas (repuesto)",Envase con 30 cápsulas (repuesto). ,False
2262,010.000.2262.00,"TIOTROPIO, BROMURO DE Cápsula 18 microgramo 30 cápsulas y  dispositivo inhalador",Envase con 30 cápsulas y dispositivo inhalador. ,False
808892533,080.889.2533,"TIRA REACTIVA. PARA DETERMINACIÓN DE GLUCOSA EN SANGRE CAPILAR CON LÍMITE DE MEDICIÓN EN GLUCÓMETRO HASTA 500 O 600 MG/DL. CON MEMBRANA HIDROFÍLICA IMPREGNADA CON ACTIVANTE QUÍMICO: GLUCOSA OXIDASA, CON REDUCTOR E INDICADOR O GLUCOSA DESHIDROGENASA. PARA LA DETERMINACIÓN DE GLUCOSA. ENVASE CON 50 TIRAS.",ENVASE CON 50 TIRAS.,True
SC-0000161,SC-0000161,TIRAS DE CELULOIDE PARA CONFORMAR RESTAURACIONES DE RESINA. ANCHO DE 8 A 10 MM. CALIBRE FINO. ENVASE CON 50 PIEZAS.,ENVACE CON 50 PIEZAS ,True
608890208,060.889.0208,TIRAS DE LIJA PARA PULIR RESTAURACIONES DE RESINA. GRUESO Y MEDIANO. ENVASE CON 150 PIEZAS. TIRAS DOBLES.,ENVASE CON 150 PIEZAS. TIRAS DOBLES.,True
SC-0000160,SC-0000160,"TIRAS REACTIVAS PARA DETERMINAR, COMO MÍNIMO 10 PARÁMETROS EN ORINA: GLUCOSA, BILIRRUBINAS, CETONAS, GRAVEDAD ESPECÍFICA, SANGRE, PH, PROTEÍNAS, UROBILINÓGENO, NITRITOS, LEUCOCITOS. FRASCO CON 100 TIRAS.",ENVACE CON 50 PIEZAS ,True
608940052,060.894.0052,TOALLA PARA GINECO-OBSTETRICIA. RECTANGULARES CONSTITUIDAS POR CUATRO CAPAS DE MATERIAL ABSORBENTE. DESECHABLES.     ENVASE CON 100 PIEZAS                                                                                                       ,ENVASE CON 100 PIEZAS                ,True
2189,010.000.2189.00,TOBRAMICINA Solución  oftálmica 3 mg/ml Gotero integral con 5 ml,Envase con gotero integral con 5 ml. ,False
5363,010.000.5363.00,TOPIRAMATO Tableta 100 mg 60 tabletas,Envase con 60 tabletas. ,False
5365,010.000.5365.00,TOPIRAMATO Tableta 25 mg 60 tabletas,Envase con 60 tabletas. ,False
3810.01,020.000.3810.01,"TOXOIDES TETÁNICO Y DIFTÉRICO (TD) Suspensión inyectable  Envase con 10 jeringas prellenadas, cada una con una dosis (0.5 ml).",PIEZA,False
3810,020.000.3810.00,TOXOIDES TETÁNICO Y DIFTÉRICO (TD) Suspensión inyectable  Envase con frasco ámpula con 5 ml (10 dosis).,PIEZA,False
2096,040.000.2096.00,TRAMADOL-  PARACETAMOL Tableta 37.5 mg /  325.0 mg 20 tabletas,Envase con 20 tabletas. ,False
2106,040.000.2106.00,TRAMADOL Solución  inyectable 100 mg/ 2 ml 5 ampolletas,Envase con 5 ampolletas de 2 ml. ,False
5423,010.000.5423.00,"TRASTUZUMAB DE 440 MG/20 ML, SOLUCIÓN INYECTABLE, ENVASE CON FRASCO ÁMPULA CON POLVO Y FRASCO ÁMPULA CON 20 ML DE DILUYENTE.",PIEZA,False
4418,010.000.4418.00,TRAVOPROST Solución  oftálmica 40 microgramo/ml Frasco gotero con 2.5 ml,Envase con un frasco gotero con 2.5 ml. ,False
3241,040.000.3241.00,TRIFLUOPERAZINA Gragea o  tableta 5 mg 20 grageas o tabletas,Envase con 20 grageas o tabletas. ,False
3241.01,040.000.3241.01,TRIFLUOPERAZINA Gragea o  tableta 5 mg 30 grageas o tabletas,Envase con 30 grageas o tabletas. ,False
2651,040.000.2651.00,TRIHEXIFENIDILO Tableta 5 mg 50 tabletas,Envase con 50 tabletas. ,False
1904,010.000.1904.00,TRIMETOPRIMA-  SULFAMETOXAZOL Suspensión 40 mg/200 mg /5 ml Envase con 120 ml,Envase con 120 ml. y dosificador. ,False
1903,010.000.1903.00,TRIMETOPRIMA-  SULFAMETOXAZOL Tableta o  comprimido 80 mg y 400 mg 20 tabletas o  comprimidos,Envase con 20 comprimidos o tabletas. ,False
5255,010.000.5255.00,TRIMETOPRIMA Y  SULFAMETOXAZOL Solución inyectable 160 mg y 800 mg 6 ampolletas con 3 ml,Envase con 6 ampolletas con 3 ml. ,False
4114,010.000.4114.00,TRINITRATO DE  GLICERILO Solución  inyectable 50 mg/10 ml Frasco ámpula con 10 ml,Envase con un frasco ámpula de 10 ml. ,False
591,010.000.0591.00,TRINITRATO DE GLICERILO Cápsula o tableta masticable 0.8 mg 24 cápsulas o tabletas,Envase con 24 cápsulas o tabletas masticables.,False
4111,010.000.4111.00,TRINITRATO DE GLICERILO Parche 5 mg/día 7 parches,Envase con 7 parches. ,False
601682594,060.168.2594,TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 10.0 MM CALIBRE 40 FR. PIEZA., PIEZA.,True
601681356,060.168.1356,TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 5.0 MM CALIBRE 20 FR. PIEZA.,PIEZA.,True
601682214,060.168.2214,TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 5.5 MM CALIBRE 22 FR. PIEZA.,PIEZA.,True
601682446,060.168.2446,TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 6.0 MM CALIBRE 24 FR. PIEZA.,PIEZA.,True
601682495,060.168.2495,TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 6.5 MM CALIBRE 26 FR. PIEZA.,PIEZA.,True
601682511,060.168.2511,TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 7.0 MM CALIBRE 28 FR. PIEZA.,PIEZA.,True
601682529,060.168.2529,TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 7.5 MM CALIBRE 30 FR. PIEZA., PIEZA.,True
601682537,060.168.2537,TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 8.0 MM CALIBRE 32 FR. PIEZA.,PIEZA.,True
601682552,060.168.2552,TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 8.5 MM CALIBRE 34 FR. PIEZA., PIEZA.,True
601682560,060.168.2560,TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 9.0 MM CALIBRE 36 FR. PIEZA.,PIEZA.,True
601682578,060.168.2578,TUBO ENDOTRAQUEAL DE PLASTICO GRADO MÉDICO CON MARCA RADIOPACA ESTÉRIL DESECHABLE CON GLOBO DE ALTO VOLUMEN Y BAJA PRESIÓN INCLUYE UNA VÁLVULA UN CONECTOR Y UNA ESCALA EN MM CON ORIFICIO TIPO MURPHY. DIAMETRO 9.5 MM CALIBRE 38 FR. PIEZA.,PIEZA.,True
601685456,060.168.5456,TUBO ENDOTRAQUEAL SIN GLOBO. DE ELASTÓMERO DE SILICÓN TRANSPARENTE GRADUADOS CON MARCA RADIOPACA ESTÉRILES Y DESECHABLES. CALIBRE 26FR. PIEZA.                                                                                                                 ,PIEZA.     ,True
601678238,060.167.8238,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 10 FR. DIAM. 2.5 PIEZA.",PIEZA.,True
601681455,060.168.1455,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 12 FR. DIAM. 3.0 PIEZA.",PIEZA.,True
601685340,060.168.5340,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 14 FR. DIAM. 3.5 PIEZA.",PIEZA.,True
601685365,060.168.5365,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 16 FR. DIAM. 4.0 PIEZA.",PIEZA.,True
601685381,060.168.5381,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 18 FR. DIAM. 4.5 PIEZA.",PIEZA.,True
601685399,060.168.5399,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 20 FR. DIAM. 5.0 PIEZA.",PIEZA.,True
601685407,060.168.5407,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 22 FR. DIAM. 5.5 PIEZA.",PIEZA.,True
